Rank	Full Journal Title	Total Cites	Journal Impact Factor	Eigenfactor Score
399	INTERNATIONAL JOURNAL OF MOLECULAR MEDICINE	"8	674"	2.784	0.014310
400	EUROPEAN JOURNAL OF PUBLIC HEALTH	"5	511"	2.782	0.013350
400	EUROPEAN JOURNAL OF PUBLIC HEALTH	"5	511"	2.782	0.013350
400	PAIN MEDICINE	"6	123"	2.782	0.012240
400	PHYSIOLOGICAL GENOMICS	"4	519"	2.782	0.005360
404	PRENATAL DIAGNOSIS	"6	071"	2.779	0.011160
404	THROMBOSIS RESEARCH	"10	486"	2.779	0.021650
406	MICROBIOLOGICAL RESEARCH	"3	611"	2.777	0.005690
407	Journal of Transport & Health	621	2.774	0.001450
407	NEUROMODULATION	"2	148"	2.774	0.004860
409	CARDIOVASCULAR DRUGS AND THERAPY	"1	942"	2.771	0.003340
410	JOURNAL OF VASCULAR AND INTERVENTIONAL RADIOLOGY	"9	021"	2.758	0.012460
411	ANAEROBE	"3	511"	2.742	0.005810
411	G3-Genes Genomes Genetics	"4	497"	2.742	0.021190
413	American Journal of Cardiovascular Drugs	"1	063"	2.741	0.001860
414	MOLECULAR GENETICS AND GENOMICS	"3	999"	2.734	0.005830
415	CLINICAL CARDIOLOGY	"3	819"	2.733	0.006310
416	JOURNAL OF ENDOVASCULAR THERAPY	"3	458"	2.732	0.006300
417	CANCER CAUSES & CONTROL	"7	748"	2.728	0.013250
418	TUBERCULOSIS	"3	201"	2.727	0.006160
419	Molecular Diagnosis & Therapy	926	2.716	0.002010
420	Clinical Trials	"1	965"	2.707	0.008110
421	JOURNAL OF TOXICOLOGY AND ENVIRONMENTAL HEALTH-PART A-CURRENT ISSUES	"4	136"	2.706	0.003640
422	PROTIST	"1	976"	2.702	0.003270
423	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS	"7	563"	2.701	0.007480
424	Molecular Genetics & Genomic Medicine	524	2.695	0.002500
425	JOURNAL OF MEDICAL SCREENING	"1	263"	2.689	0.002720
426	MAMMALIAN GENOME	"2	665"	2.687	0.004400
427	MicrobiologyOpen	"1	032"	2.682	0.004080
428	Economics & Human Biology	"1	625"	2.675	0.003780
428	Economics & Human Biology	"1	625"	2.675	0.003780
428	FUZZY SETS AND SYSTEMS	"15	853"	2.675	0.008930
431	COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE	"5	915"	2.674	0.008890
432	STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT	"3	308"	2.671	0.005890
433	GENESIS	"4	077"	2.667	0.005420
434	CURRENT MEDICAL RESEARCH AND OPINION	"7	244"	2.665	0.010950
435	Contemporary Clinical Trials	"3	177"	2.658	0.011740
435	Polish Archives of Internal Medicine-Polskie Archiwum Medycyny Wewnetrznej	"1	157"	2.658	0.001960
437	JOURNAL OF THE ROYAL SOCIETY OF MEDICINE	"3	927"	2.654	0.003270
438	European Journal of Cardiovascular Nursing	"1	463"	2.651	0.002520
439	Biology Direct	"1	770"	2.649	0.005060
440	CHRONOBIOLOGY INTERNATIONAL	"5	049"	2.643	0.007620
441	DNA AND CELL BIOLOGY	"2	909"	2.634	0.003740
442	Journal of Clinical Hypertension	"3	233"	2.629	0.007070
443	Nucleic Acid Therapeutics	741	2.623	0.003270
444	JOURNAL OF THROMBOSIS AND THROMBOLYSIS	"2	544"	2.620	0.006410
444	Journal of the American Society of Hypertension	"1	627"	2.620	0.005650
446	International Journal of Public Health	"2	468"	2.617	0.006910
446	International Journal of Public Health	"2	468"	2.617	0.006910
446	JOURNAL OF HEALTH AND SOCIAL BEHAVIOR	"7	952"	2.617	0.003580
449	ACADEMIC EMERGENCY MEDICINE	"8	704"	2.612	0.013540
449	Ticks and Tick-Borne Diseases	"2	243"	2.612	0.007300
451	FEMS YEAST RESEARCH	"3	940"	2.609	0.006070
452	CATHETERIZATION AND CARDIOVASCULAR INTERVENTIONS	"8	968"	2.602	0.018540
453	PREVENTION SCIENCE	"3	118"	2.594	0.006840
454	ACCIDENT ANALYSIS AND PREVENTION	"15	084"	2.584	0.019750
455	Biomed Research International	"31	694"	2.583	0.102990
456	MEDICAL CLINICS OF NORTH AMERICA	"2	779"	2.577	0.003280
457	JOURNAL OF HEREDITY	"6	083"	2.574	0.005020
458	Health Reports	"1	293"	2.571	0.001630
458	Health Reports	"1	293"	2.571	0.001630
460	AMERICAN JOURNAL OF TROPICAL MEDICINE AND HYGIENE	"21	185"	2.564	0.028080
461	Current Atherosclerosis Reports	"2	227"	2.560	0.005180
462	GENETIC EPIDEMIOLOGY	"2	721"	2.544	0.007370
463	TROPICAL MEDICINE & INTERNATIONAL HEALTH	"7	679"	2.541	0.012930
464	JOURNAL OF EVOLUTIONARY BIOLOGY	"10	778"	2.538	0.017850
465	EUROPEAN JOURNAL OF CLINICAL MICROBIOLOGY & INFECTIOUS DISEASES	"7	912"	2.537	0.015920
465	JOURNAL OF EUKARYOTIC MICROBIOLOGY	"2	985"	2.537	0.003650
467	RADIATION RESEARCH	"8	468"	2.530	0.006760
468	VETERINARY MICROBIOLOGY	"15	218"	2.525	0.019330
469	ANNALS OF STATISTICS	"18	778"	2.522	0.028430
470	Translational Behavioral Medicine	"1	037"	2.521	0.003880
470	Translational Behavioral Medicine	"1	037"	2.521	0.003880
472	BIOMEDICAL AND ENVIRONMENTAL SCIENCES	"2	001"	2.518	0.003070
472	JOURNAL OF EPIDEMIOLOGY	"2	649"	2.518	0.005210
474	Journal of the American Board of Family Medicine	"3	190"	2.515	0.006480
475	LGBT Health	472	2.514	0.002270
475	LGBT Health	472	2.514	0.002270
477	PAEDIATRIC AND PERINATAL EPIDEMIOLOGY	"3	000"	2.508	0.006010
478	International Journal of Health Geographics	"2	295"	2.500	0.003510
478	International Journal of Health Geographics	"2	295"	2.500	0.003510
480	GENE	"24	347"	2.498	0.035080
481	CARDIOVASCULAR PATHOLOGY	"1	795"	2.496	0.003480
482	PUBLIC HEALTH NUTRITION	"12	113"	2.485	0.019890
483	MICROBES AND ENVIRONMENTS	"1	388"	2.476	0.002490
484	JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES A-STATISTICS IN SOCIETY	"2	812"	2.473	0.005250
485	JOURNAL OF BONE AND MINERAL METABOLISM	"2	559"	2.472	0.003640
486	BMC GENETICS	"3	795"	2.469	0.008180
487	MICROVASCULAR RESEARCH	"4	007"	2.465	0.004370
488	PSYCHOLOGY & HEALTH	"4	684"	2.459	0.005610
489	Internal and Emergency Medicine	"1	701"	2.453	0.004340
490	JOURNAL OF THE FORMOSAN MEDICAL ASSOCIATION	"3	090"	2.452	0.004170
491	LARYNGOSCOPE	"22	562"	2.442	0.027720
492	EXPERIMENTAL HEMATOLOGY	"5	517"	2.436	0.006350
493	JOURNAL OF HUMAN HYPERTENSION	"4	441"	2.433	0.005580
494	Cancer Genomics & Proteomics	869	2.432	0.001440
495	Human Gene Therapy Clinical Development	263	2.431	0.001160
496	EUROPEAN JOURNAL OF PROTISTOLOGY	"1	229"	2.430	0.001430
497	IEEE-ACM Transactions on Computational Biology and Bioinformatics	"2	296"	2.428	0.006410
498	EXCLI Journal	960	2.424	0.002090
499	BMC PUBLIC HEALTH	"31	232"	2.420	0.082480
499	INJURY PREVENTION	"3	127"	2.420	0.004740
499	INJURY PREVENTION	"3	127"	2.420	0.004740
502	BMJ Open	"18	367"	2.413	0.084690
502	EXPERIMENTAL BIOLOGY AND MEDICINE	"5	995"	2.413	0.007370
504	Critical Public Health	"1	033"	2.412	0.002270
505	Discovery Medicine	"1	826"	2.398	0.003880
505	MUTATION RESEARCH-FUNDAMENTAL AND MOLECULAR MECHANISMS OF MUTAGENESIS	"7	799"	2.398	0.004990
507	JOURNAL OF SAFETY RESEARCH	"3	179"	2.394	0.003900
508	VASCULAR MEDICINE	"1	625"	2.393	0.003040
509	QUALITY OF LIFE RESEARCH	"11	646"	2.392	0.018940
509	QUALITY OF LIFE RESEARCH	"11	646"	2.392	0.018940
511	RESEARCH IN MICROBIOLOGY	"4	625"	2.372	0.004260
512	Archives of Cardiovascular Diseases	"1	384"	2.370	0.004060
512	OMICS-A JOURNAL OF INTEGRATIVE BIOLOGY	"1	625"	2.370	0.003570
514	BIOLOGICAL RESEARCH	"1	379"	2.357	0.001910
515	Cancer Genetics	"1	108"	2.351	0.003500
516	Biomarkers in Medicine	"1	501"	2.346	0.003720
517	Probiotics and Antimicrobial Proteins	449	2.345	0.000770
518	Archives of Medical Science	"2	229"	2.344	0.004830
518	Microbial Drug Resistance	"2	189"	2.344	0.003810
520	Bayesian Analysis	"1	530"	2.342	0.004470
521	DIAGNOSTIC MICROBIOLOGY AND INFECTIOUS DISEASE	"6	595"	2.341	0.013050
522	GENES AND IMMUNITY	"2	957"	2.339	0.004420
523	Journal of Cardiovascular Translational Research	"1	407"	2.337	0.004360
523	Pathogens and Disease	"1	265"	2.337	0.005200
525	MICROBIAL PATHOGENESIS	"3	901"	2.332	0.004750
526	Journal of Hospital Medicine	"2	687"	2.331	0.009550
527	Population Health Metrics	"1	242"	2.325	0.004270
528	STATISTICAL SCIENCE	"5	626"	2.324	0.008640
529	AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY	"5	489"	2.322	0.004420
529	Research in Social & Administrative Pharmacy	"1	377"	2.322	0.002590
531	QUARTERLY REVIEW OF BIOLOGY	"3	915"	2.321	0.001410
532	JOURNAL OF MICROBIOLOGY	"2	792"	2.319	0.004710
533	PHARMACOEPIDEMIOLOGY AND DRUG SAFETY	"5	693"	2.314	0.013360
534	Innate Immunity	"1	224"	2.312	0.003530
534	Scandinavian Journal of Trauma Resuscitation & Emergency Medicine	"1	774"	2.312	0.005070
536	Beneficial Microbes	"1	030"	2.310	0.002600
537	American Journal of Mens Health	919	2.306	0.002130
537	JOURNAL OF QUALITY TECHNOLOGY	"2	758"	2.306	0.001570
539	Human Gene Therapy Methods	389	2.300	0.001580
540	JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION	"33	497"	2.297	0.026920
541	International Journal of Medical Sciences	"2	815"	2.284	0.006220
541	STATISTICAL METHODS IN MEDICAL RESEARCH	"3	435"	2.284	0.009480
543	Pulmonary Circulation	"1	173"	2.283	0.004180
543	YEAST	"4	339"	2.283	0.002470
545	Food and Environmental Virology	589	2.273	0.001410
546	Prehospital Emergency Care	"2	162"	2.269	0.003750
547	AMERICAN JOURNAL OF MEDICAL GENETICS PART A	"11	069"	2.264	0.021670
547	JOURNAL OF MEDICAL ECONOMICS	"1	814"	2.264	0.005730
549	CURRENT MOLECULAR MEDICINE	"3	530"	2.254	0.005270
550	Pharmacogenetics and Genomics	"3	163"	2.250	0.003870
551	Cardiovascular Therapeutics	"1	191"	2.245	0.002740
552	PLASMID	"1	645"	2.228	0.002190
553	JOURNAL OF CARDIOVASCULAR PHARMACOLOGY	"5	751"	2.227	0.005560
554	JMIR SERIOUS GAMES	166	2.226	0.000570
555	CardioRenal Medicine	406	2.221	0.001310
556	Biology Open	"1	961"	2.217	0.010600
557	Journal of Developmental Origins of Health and Disease	775	2.215	0.002420
558	CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY	"5	429"	2.210	0.009520
559	PSYCHIATRIC SERVICES	"10	185"	2.205	0.014640
559	PSYCHIATRIC SERVICES	"10	185"	2.205	0.014640
561	INJURY-INTERNATIONAL JOURNAL OF THE CARE OF THE INJURED	"13	720"	2.199	0.019970
562	HEART AND VESSELS	"2	217"	2.185	0.003690
563	HEALTH EXPECTATIONS	"2	524"	2.173	0.005380
563	HEALTH EXPECTATIONS	"2	524"	2.173	0.005380
565	CURRENT GENOMICS	"1	872"	2.172	0.002710
566	VECTOR-BORNE AND ZOONOTIC DISEASES	"3	711"	2.171	0.007690
567	SAMJ SOUTH AFRICAN MEDICAL JOURNAL	"3	937"	2.163	0.005030
568	JOURNAL OF APPLIED MICROBIOLOGY	"17	405"	2.160	0.013170
569	Stata Journal	"3	650"	2.158	0.005970
570	WOMENS HEALTH ISSUES	"2	068"	2.151	0.005160
571	INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH	"4	090"	2.148	0.004530
572	International Journal of Environmental Research and Public Health	"13	242"	2.145	0.033040
572	International Journal of Environmental Research and Public Health	"13	242"	2.145	0.033040
574	International Perspectives on Sexual and Reproductive Health	467	2.135	0.001570
575	BMC Medical Informatics and Decision Making	"3	001"	2.134	0.008300
576	EVOLUTIONARY ECOLOGY	"3	729"	2.133	0.004270
577	KOREAN JOURNAL OF INTERNAL MEDICINE	"1	536"	2.131	0.002920
578	SOCIOLOGY OF HEALTH & ILLNESS	"3	952"	2.122	0.004840
579	ANNALS OF PROBABILITY	"5	275"	2.118	0.017790
579	Journal of Infection and Public Health	896	2.118	0.002440
581	COMPUTERS IN BIOLOGY AND MEDICINE	"4	649"	2.115	0.007750
581	JOURNAL OF BUSINESS & ECONOMIC STATISTICS	"5	187"	2.115	0.011130
583	JOURNAL OF MEDICAL MICROBIOLOGY	"9	087"	2.112	0.010640
584	BLOOD PRESSURE	"1	216"	2.107	0.002260
585	PANMINERVA MEDICA	585	2.102	0.000810
586	JOURNAL OF MEDICAL SYSTEMS	"3	751"	2.098	0.006730
587	JOURNAL OF WOMENS HEALTH	"4	719"	2.097	0.009590
587	JOURNAL OF WOMENS HEALTH	"4	719"	2.097	0.009590
587	Journal of Cardiovascular Nursing	"1	689"	2.097	0.002850
590	IMMUNOGENETICS	"3	015"	2.094	0.003280
590	JOURNAL OF MICROBIOLOGY IMMUNOLOGY AND INFECTION	"1	861"	2.094	0.003400
592	JOURNAL OF THERMAL BIOLOGY	"3	302"	2.093	0.003990
593	Current Vascular Pharmacology	"1	656"	2.087	0.002920
594	POSTGRADUATE MEDICAL JOURNAL	"5	388"	2.078	0.003970
595	MOLECULAR BREEDING	"5	028"	2.077	0.008860
596	Trials	"7	564"	2.067	0.029620
597	Advances in Medical Sciences	868	2.064	0.001660
598	POSTGRADUATE MEDICINE	"2	195"	2.057	0.003740
599	INTERNATIONAL STATISTICAL REVIEW	"1	731"	2.053	0.002340
600	CRYOBIOLOGY	"4	497"	2.050	0.004020
601	GENES TO CELLS	"4	038"	2.048	0.005480
602	EMERGENCY MEDICINE JOURNAL	"4	793"	2.046	0.008000
603	EPIDEMIOLOGY AND INFECTION	"8	424"	2.044	0.016570
604	HEALTH & SOCIAL CARE IN THE COMMUNITY	"2	238"	2.039	0.002940
605	BEHAVIOR GENETICS	"3	236"	2.036	0.004620
605	INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING	"2	951"	2.036	0.008210
607	JOURNAL OF ANTIBIOTICS	"8	853"	2.033	0.005300
608	BMC Family Practice	"3	512"	2.032	0.008810
609	JOURNAL OF RADIATION RESEARCH	"2	439"	2.031	0.004140
610	JOURNAL OF INVESTIGATIVE MEDICINE	"1	549"	2.029	0.002560
610	JOURNAL OF VASCULAR RESEARCH	"1	613"	2.029	0.002190
612	MEDICINE	"18	707"	2.028	0.045680
613	Frontiers of Medicine	764	2.027	0.002070
613	Journal of Nutrigenetics and Nutrigenomics	350	2.027	0.000630
615	APMIS	"3	873"	2.026	0.005100
616	CONSERVATION GENETICS	"4	091"	2.025	0.005380
617	AQUATIC MICROBIAL ECOLOGY	"4	151"	2.024	0.002750
617	ARCHIVES OF MEDICAL RESEARCH	"3	175"	2.024	0.003900
619	Global Public Health	"1	393"	2.017	0.004330
620	Reproductive Health	"1	896"	2.014	0.006330
620	Reproductive Health	"1	896"	2.014	0.006330
622	Pregnancy Hypertension-An International Journal of Womens Cardiovascular Health	688	2.011	0.002670
623	CURRENT OPINION IN CARDIOLOGY	"2	042"	2.006	0.004020
624	European Journal of Medical Genetics	"1	793"	2.004	0.005630
625	BIOELECTROMAGNETICS	"2	552"	2.000	0.002030
625	EVOLUTION & DEVELOPMENT	"1	896"	2.000	0.002100
625	EXTREMOPHILES	"2	800"	2.000	0.003470
625	INTERNATIONAL JOURNAL OF CLINICAL PRACTICE	"5	309"	2.000	0.007470
629	MUTATION RESEARCH-GENETIC TOXICOLOGY AND ENVIRONMENTAL MUTAGENESIS	"6	672"	1.996	0.004660
630	Congenital Heart Disease	"1	375"	1.995	0.004060
631	AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV	"6	356"	1.994	0.011630
632	COMMUNITY DENTISTRY AND ORAL EPIDEMIOLOGY	"4	134"	1.992	0.003400
632	PROBABILITY THEORY AND RELATED FIELDS	"3	040"	1.992	0.013010
634	AMERICAN FAMILY PHYSICIAN	"6	229"	1.974	0.005000
635	MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING	"5	422"	1.971	0.004840
635	UPSALA JOURNAL OF MEDICAL SCIENCES	884	1.971	0.001930
637	INTERNATIONAL JOURNAL OF RADIATION BIOLOGY	"4	307"	1.970	0.003240
638	Current Cardiology Reports	"1	521"	1.958	0.004850
639	AMERICAN JOURNAL OF HEALTH PROMOTION	"2	889"	1.957	0.003700
639	JOURNAL OF MOLECULAR EVOLUTION	"8	069"	1.957	0.002130
641	CTS-Clinical and Translational Science	"1	002"	1.954	0.002760
642	Cardiology in Review	"1	026"	1.951	0.001790
643	CURRENT GENE THERAPY	"1	155"	1.943	0.001900
643	Familial Cancer	"1	593"	1.943	0.003850
645	Marine Genomics	847	1.937	0.002750
646	JOURNAL OF SCHOOL HEALTH	"3	404"	1.935	0.004180
646	JOURNAL OF SCHOOL HEALTH	"3	404"	1.935	0.004180
648	INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY	"22	119"	1.932	0.018330
648	STATISTICS IN MEDICINE	"23	519"	1.932	0.033030
650	World Journal of Clinical Cases	692	1.931	0.002130
651	AMERICAN JOURNAL OF INFECTION CONTROL	"7	726"	1.929	0.016490
652	SWISS MEDICAL WEEKLY	"3	103"	1.928	0.005820
653	BIOCHEMICAL GENETICS	"1	146"	1.927	0.001180
654	Molecular Medicine Reports	"11	289"	1.922	0.027670
655	Heart Lung and Circulation	"2	080"	1.921	0.005260
655	International Journal of Astrobiology	558	1.921	0.001280
657	COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES	"1	593"	1.920	0.002450
657	Heart Failure Clinics	886	1.920	0.002420
659	CLINICAL HEMORHEOLOGY AND MICROCIRCULATION	"2	055"	1.914	0.002030
660	BMC Medical Genetics	"2	915"	1.913	0.005740
661	REVISTA DE SAUDE PUBLICA	"4	097"	1.911	0.003930
661	REVISTA DE SAUDE PUBLICA	"4	097"	1.911	0.003930
663	Global Health Action	"2	393"	1.906	0.008840
663	Global Health Action	"2	393"	1.906	0.008840
665	International Journal of Genomics	516	1.904	0.001620
666	Lymphatic Research and Biology	752	1.903	0.001120
667	Current Research in Translational Medicine	65	1.900	0.000200
668	HEALTH EDUCATION & BEHAVIOR	"3	614"	1.899	0.004270
669	MEDICAL SCIENCE MONITOR	"6	918"	1.894	0.009910
670	GENOME	"4	243"	1.892	0.002620
671	Annals of Global Health	458	1.891	0.001850
672	Hellenic Journal of Cardiology	807	1.890	0.000980
673	AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH	"3	069"	1.889	0.003810
673	AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH	"3	069"	1.889	0.003810
675	Games for Health Journal	469	1.876	0.001250
676	Public Health Genomics	674	1.867	0.001920
676	Public Health Genomics	674	1.867	0.001920
678	HEALTH PROMOTION INTERNATIONAL	"2	988"	1.866	0.003130
678	HEALTH PROMOTION INTERNATIONAL	"2	988"	1.866	0.003130
678	MICROBIOLOGY-SGM	"17	887"	1.866	0.012330
681	ATLA-ALTERNATIVES TO LABORATORY ANIMALS	983	1.865	0.000450
682	Disability and Health Journal	979	1.863	0.002900
682	Disability and Health Journal	979	1.863	0.002900
684	Preventing Chronic Disease	"4	251"	1.862	0.014540
684	Preventing Chronic Disease	"4	251"	1.862	0.014540
686	Journal of Occupational Medicine and Toxicology	780	1.859	0.001240
687	HIGH ALTITUDE MEDICINE & BIOLOGY	"1	119"	1.854	0.001950
688	CLINICAL AND APPLIED THROMBOSIS-HEMOSTASIS	"1	619"	1.852	0.003020
689	STATISTICS AND COMPUTING	"3	607"	1.851	0.010020
690	MEDICAL ANTHROPOLOGY QUARTERLY	"1	182"	1.850	0.001610
691	BioScience Trends	689	1.844	0.001230
692	Noise & Health	"1	196"	1.842	0.002020
693	ANIMAL GENETICS	"3	226"	1.841	0.004680
694	CANADIAN FAMILY PHYSICIAN	"3	047"	1.833	0.004280
694	Health Informatics Journal	542	1.833	0.001290
694	JOURNAL OF THEORETICAL BIOLOGY	"19	404"	1.833	0.019720
697	Tree Genetics & Genomes	"2	306"	1.829	0.004840
698	PRIMARY CARE	877	1.827	0.001240
699	International Heart Journal	"1	395"	1.826	0.002550
700	Journal of Cardiovascular Medicine	"1	589"	1.824	0.003660
701	MATERNAL AND CHILD HEALTH JOURNAL	"5	331"	1.821	0.015350
702	Journal of Zhejiang University-SCIENCE B	"2	370"	1.815	0.003080
703	BMC Cardiovascular Disorders	"2	737"	1.812	0.007560
704	BRAZILIAN JOURNAL OF MICROBIOLOGY	"3	529"	1.810	0.004730
705	SCANDINAVIAN JOURNAL OF PRIMARY HEALTH CARE	"1	198"	1.809	0.001590
706	BMC Womens Health	"1	446"	1.806	0.003950
707	JOURNAL OF TRAVEL MEDICINE	"1	572"	1.800	0.002670
708	International Health	674	1.797	0.002600
708	International Health	674	1.797	0.002600
710	Health Promotion and Chronic Disease Prevention in Canada-Research Policy and Practice	115	1.796	0.000360
711	JOURNAL OF COMPUTATIONAL AND GRAPHICAL STATISTICS	"3	748"	1.790	0.008020
712	ANNALS OF APPLIED PROBABILITY	"3	119"	1.786	0.013840
712	JOURNAL OF MATHEMATICAL BIOLOGY	"4	573"	1.786	0.007250
714	INTERNAL MEDICINE JOURNAL	"3	366"	1.785	0.007810
715	CLEVELAND CLINIC JOURNAL OF MEDICINE	"1	671"	1.783	0.001930
716	AMERICAN JOURNAL OF THE MEDICAL SCIENCES	"4	887"	1.773	0.005990
717	JOURNAL OF BEHAVIORAL HEALTH SERVICES & RESEARCH	"1	045"	1.769	0.002040
717	JOURNAL OF BEHAVIORAL HEALTH SERVICES & RESEARCH	"1	045"	1.769	0.002040
719	ETHNICITY & HEALTH	"1	158"	1.766	0.001930
720	BMC International Health and Human Rights	825	1.762	0.001780
720	JOURNAL OF RURAL HEALTH	"1	602"	1.762	0.002560
720	JOURNAL OF RURAL HEALTH	"1	602"	1.762	0.002560
723	Advances in Experimental Medicine and Biology	"16	931"	1.760	0.032430
724	AIDS EDUCATION AND PREVENTION	"1	758"	1.756	0.002040
724	ARCHAEA-AN INTERNATIONAL MICROBIOLOGICAL JOURNAL	573	1.756	0.001370
724	Interactive Cardiovascular and Thoracic Surgery	"5	138"	1.756	0.011530
724	JOURNAL OF APPLIED GENETICS	"1	211"	1.756	0.002050
728	FINANCE AND STOCHASTICS	"1	302"	1.750	0.004890
728	JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C-APPLIED STATISTICS	"3	753"	1.750	0.004420
730	Metabolic Syndrome and Related Disorders	"1	174"	1.744	0.002320
731	EUROPEAN JOURNAL OF MEDICAL RESEARCH	"1	540"	1.742	0.001630
732	JOURNAL OF URBAN HEALTH-BULLETIN OF THE NEW YORK ACADEMY OF MEDICINE	"3	674"	1.738	0.005620
733	DIABETES EDUCATOR	"1	995"	1.736	0.002720
734	FEMS MICROBIOLOGY LETTERS	"18	106"	1.735	0.010820
735	CRITICAL REVIEWS IN EUKARYOTIC GENE EXPRESSION	908	1.734	0.000890
736	Patient Preference and Adherence	"2	237"	1.733	0.006600
737	HEART & LUNG	"2	408"	1.730	0.003000
738	AMERICAN JOURNAL OF INDUSTRIAL MEDICINE	"5	429"	1.729	0.005380
738	European Journal of Emergency Medicine	"1	401"	1.729	0.002440
740	JOURNAL OF INTERVENTIONAL CARDIOLOGY	"1	191"	1.728	0.002330
741	Journal of Physical Activity & Health	"3	885"	1.723	0.008740
742	CARDIOLOGY	"2	408"	1.714	0.003380
743	SYMBIOSIS	"1	138"	1.713	0.001360
744	International Journal for Equity in Health	"2	358"	1.710	0.006740
745	ENFERMEDADES INFECCIOSAS Y MICROBIOLOGIA CLINICA	"1	384"	1.707	0.002250
746	CORONARY ARTERY DISEASE	"1	668"	1.705	0.002840
747	European Journal of Trauma and Emergency Surgery	803	1.704	0.001970
748	Pathogens and Global Health	596	1.703	0.002420
749	JOURNAL OF MICROBIOLOGICAL METHODS	"9	921"	1.701	0.009000
750	Biotechnology & Genetic Engineering Reviews	484	1.700	0.000310
751	Journal of Genetic Counseling	"1	750"	1.698	0.003880
752	PROBABILISTIC ENGINEERING MECHANICS	"2	306"	1.693	0.002870
753	Journal of Cardiopulmonary Rehabilitation and Prevention	"1	602"	1.685	0.002090
754	CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS	"1	619"	1.682	0.001860
755	Journal of Ophthalmology	"1	928"	1.680	0.006250
756	FAMILY PRACTICE	"4	162"	1.675	0.004910
757	JOURNAL OF PUBLIC HEALTH	"2	482"	1.670	0.005580
757	JOURNAL OF PUBLIC HEALTH	"2	482"	1.670	0.005580
759	BIOMETRIKA	"20	174"	1.669	0.013190
759	Twin Research and Human Genetics	"1	843"	1.669	0.005000
761	Journal of the Chinese Medical Association	"1	528"	1.660	0.002320
762	Libyan Journal of Medicine	318	1.656	0.000490
763	Advances in Data Analysis and Classification	336	1.653	0.001610
764	Cardiovascular Ultrasound	"1	038"	1.652	0.001940
764	Israel Journal of Health Policy Research	261	1.652	0.001210
766	JOURNAL OF MICROBIOLOGY AND BIOTECHNOLOGY	"4	724"	1.650	0.006690
767	Sex Education-Sexuality Society and Learning	750	1.649	0.001220
768	JOURNAL OF GENE MEDICINE	"2	169"	1.647	0.001370
769	SCANDINAVIAN JOURNAL OF PUBLIC HEALTH	"4	673"	1.646	0.005450
769	SCANDINAVIAN JOURNAL OF PUBLIC HEALTH	"4	673"	1.646	0.005450
771	Asian Pacific Journal of Tropical Medicine	"2	368"	1.634	0.004850
772	HEREDITAS	"1	555"	1.632	0.000430
773	MATHEMATICAL MEDICINE AND BIOLOGY-A JOURNAL OF THE IMA	467	1.628	0.000840
774	AMERICAN JOURNAL OF HEALTH BEHAVIOR	"2	005"	1.626	0.003290
775	BIOSYSTEMS	"2	563"	1.619	0.002670
775	Journal of Vascular Surgery-Venous and Lymphatic Disorders	516	1.619	0.001540
777	International Journal of Hypertension	654	1.617	0.001730
778	ANNALS OF OCCUPATIONAL HYGIENE	"3	227"	1.615	0.003210
779	ARCHIVES OF MICROBIOLOGY	"6	613"	1.607	0.003480
780	PUBLIC HEALTH REPORTS	"5	312"	1.605	0.006600
780	PUBLIC HEALTH REPORTS	"5	312"	1.605	0.006600
782	Standards in Genomic Sciences	"1	130"	1.600	0.003190
783	Journal of Stroke & Cerebrovascular Diseases	"4	894"	1.598	0.014920
784	CHINESE MEDICAL JOURNAL	"7	606"	1.596	0.011690
785	Psychology Health & Medicine	"1	949"	1.589	0.002870
785	Psychology Health & Medicine	"1	949"	1.589	0.002870
787	ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY	"5	474"	1.588	0.008080
787	JOURNAL OF KOREAN MEDICAL SCIENCE	"5	327"	1.588	0.008580
789	CYTOGENETIC AND GENOME RESEARCH	"2	894"	1.587	0.002970
790	PSYCHIATRIC GENETICS	966	1.586	0.001760
791	Gaceta Sanitaria	"1	399"	1.581	0.001910
791	Gaceta Sanitaria	"1	399"	1.581	0.001910
791	Journal of Geriatric Cardiology	687	1.581	0.002210
